LONSDALE & 3RD PHARMACY,"105 3rd St E North Vancouver, BC V7M 2G1 CANADA",604-971-5499,604-971-5498
LONSDALE PHARMACY,"1531 Lonsdale Ave North Vancouver, BC V7M 2J2 CANADA",604-985-1901,604-985-1907
LOUGHEED PHARMACY,"Unit 6 - 22932 Lougheed Hwy Maple Ridge, BC V2X 2W2 CANADA",604-463-4207,604-463-4285
LOW COST WESTERN PHARMACY,"535 Main St. Vancouver, BC V6A 2V1 CANADA",604-689-5555,604-689-5268
LOW COST WESTERN PHARMACY #2,"#7 - 5579 Victoria Dr Vancouver, BC V5P 3W2 CANADA",604-322-6588,604-322-6501
LUMBY I.D.A. PHARMACY,"1960 Vernon St Box 1030 Lumby, BC V0E 2G0 CANADA",250-547-2324,250-547-9593
LYNN VALLEY PHARMACY,"104 - 1200 Lynn Valley Rd North Vancouver, BC V7J 2A2 CANADA",604-960-1187,604-909-1786
MACDONALD'S PRESCRIPTIONS #3,"2188 W. Broadway Vancouver, BC V6K 2C8 CANADA",604-738-0733,604-738-5400
MACDONALD'S PRESCRIPTIONS #4,"#130 - 943 W. Broadway Vancouver, BC V5Z 1K3 CANADA",604-734-4311,604-734-4366
MACDONALD'S PRESCRIPTIONS LTD.,"Fairmont Medical Bldg. 746 W. Broadway Vancouver, BC V5Z 1G8 CANADA",604-872-2662,604-876-0242
MACDONALD'S PRESCRIPTIONS RENAL PHARMACY,"2nd Floor - 148 West 6th Ave Vancouver, BC V5Y 1K6 CANADA",604-872-4200,604-872-4255
MACKENZIE CONSUMERS CO-OPERATIVE PHARMACY,"#121 - 403 Mackenzie Blvd. PO Box 190 Mackenzie, BC V0J 2C0 CANADA",250-997-5000,250-997-5444
MACKENZIE PHARMACHOICE,"PO Box 517 700 Mackenzie Blvd Mackenzie, BC V0J 2C0 CANADA",250-997-5460,250-997-5480
MAGGIE'S PHARMACY,"2591 Commercial Dr Vancouver, BC V5N 4C1 CANADA",778-371-8721,778-371-8722
MAIN PRESCRIPTIONS,"506 Main St Vancouver, BC V6A 2T9 CANADA",604-683-6381,604-683-8623
MAIN STATION PHARMACY,"1149 Main St Vancouver, BC V6A 4B6 CANADA",604-662-3883,604-662-3887
MAINCARE PHARMACY,"7297 Main St Vancouver, BC V5X 3J3 CANADA",604-325-0544,604-325-0574
MANN'S PRESCRIPTION PHARMACY,"325 Jubilee St. Duncan, BC V9L 1W9 CANADA",250-746-7168,250-746-7169
MANSHADI PHARMACY,"477 St. Paul St Kamloops, BC V2C 2J7 CANADA",250-372-2223,250-372-2224
MANSHADI PHARMACY #2,"101 - 376 Tranquille Rd Kamloops, BC V2B 3G7 CANADA",250-434-2526,250-434-2527
MAPLE MEADOWS PHARMACY,"102 - 11893 227 St Maple Ridge, BC V2X 6H9 CANADA",604-380-4345,604-380-4346
MARDALE PHARMACY,"15 E. Hastings St. Vancouver, BC V6A 1M9 CANADA",604-681-6371,604-608-6371
MARINE DRIVE PHARMACY,"103 - 1061 Marine Drive North Vancouver, BC V7P 1S6 CANADA",778-340-9308,833-696-0783
MARK'S MARINE PHARMACY,"239 Marine Dr SE Vancouver, BC V5X 2S4 CANADA",604-325-9265,604-325-9805
MARKS PHARMACY,"#101 - 8035 - 120th Street Delta, BC V4C 6P8 CANADA",604-596-1774,604-596-8334
MARMAR PHARMACY,"#212 - 1200 Burrard St Vancouver, BC V6Z 2C7 CANADA",604-605-0211,604-602-0210
MARSHALL PHARMACY LTD.,"104-33774 Marshall Rd Abbotsford, BC V2S 1L1 CANADA",604-859-8333,604-859-0540
MARY'S PHARMACY,"#201B - 1194 Lansdowne Dr Coquitlam, BC V3E 1J7 CANADA",604-941-0454,604-941-0421
MATSQUI PHARMACY,"2564 Clearbrook Rd Abbotsford, BC V2T 2Y5 CANADA",604-744-1633,604-744-1634
MCCALLUM PHARMACY,"2481B McCallum Rd Abbotsford, BC V2S 3P8 CANADA",604-852-3603,604-852-3601
MCCUE PHARMACY,"#100 - 8120 Cook Road Richmond, BC V6Y 1T9 CANADA",604-278-9601,604-273-5321
MEADOWS PHARMACY,"12161 Harris Rd Pitt Meadows, BC V3Y 2E9 CANADA",604-460-0541,604-460-0542
MED-X PHARMACY LTD.,"7 - 1449 Prairie Ave Port Coquitlam, BC V3B 1S9 CANADA",604-474-3050,604-474-3051
MEDICAL CENTRE PHARMACY,"1175 Denman St Vancouver, BC V6G 2N1 CANADA",604-682-4321,604-568-2023
MEDICAL CENTRE PRESCRIPTIONS,"10225 King George Blvd Surrey, BC V3T 2W6 CANADA",604-581-2411,604-589-2020
MEDICAL PHARMACY #48,"180 - 3700 North Fraser Way Burnaby, BC V5J 5H4 CANADA",604-872-6762,604-872-6764
MEDICAL PHARMACY #69,"201 - 721 Vanalman Ave Victoria, BC V8Z 3B6 CANADA",250-704-0067,250-704-0216
MEDICAL TOWER DRUGS LTD.,"#6 - 2151 McCallum Rd Abbotsford, BC V2S 3N8 CANADA",604-859-7651,604-859-7651
MEDICARE PHARMACY,"Unit 190 - 7031 Westminster Hwy Richmond, BC V6X 1A3 CANADA",604-278-7133,604-278-7135
MEDICINE GURU,"9180 120 St Surrey, BC V3V 4B5 CANADA",604-585-4878,604-585-4876
MEDICINE SHOPPE #116,"#6 - 3195 Granville St. Vancouver, BC V6H 3K2 CANADA",604-732-0777,604-732-1199
MEDICINE SHOPPE #142 (THE),"413 East Columbia St. New Westminster, BC V3L 3X3 CANADA",604-521-9313,604-521-9614
MEDICINE SHOPPE #148,"#9 - 31205 MacLure Rd Abbotsford, BC V2T 5E5 CANADA",604-854-5800,604-854-5803
MEDICINE SHOPPE #149,"6495 Victoria Dr. Vancouver, BC V5P 3X5 CANADA",604-327-5567,604-327-1426
MEDICINE SHOPPE #156,"Fleetwood Professional Centre #104 - 16088 - 84th Ave Surrey, BC V4N 0V9 CANADA",604-507-0190,604-507-0192
MEDICINE SHOPPE #168,"P.O. Box 998, Stn. Main 192 West Island Highway Parksville, BC V9P 2H1 CANADA",250-248-6695,250-248-8991
MEDICINE SHOPPE #175 (THE),"R.R. #1 #6 - 4330 Sunshine Coast Hwy. Sechelt, BC V0N 3A1 CANADA",604-740-5813,604-740-5814
MEDICINE SHOPPE #195,"#104 - 1964 Fort St. Victoria, BC V8R 6R3 CANADA",250-595-1323,250-595-1325
MEDICINE SHOPPE #221,"#101 - 777 West Broadway Vancouver, BC V5Z 4J7 CANADA",604-675-6300,604-675-6320
MEDICINE SHOPPE #231 (THE),"6180 Fraser St Vancouver, BC V5W 3A1 CANADA",604-327-3898,604-327-3803
MEDICINE SHOPPE #239,"2030 Kingsway Vancouver, BC V5N 2T3 CANADA",604-876-2511,604-876-2519
MEDICINE SHOPPE #253,"B - 4833 Southgate Rd Port Alberni, BC V9Y 5K5 CANADA",250-723-4940,250-723-4924
MEDICINE SHOPPE #255,"#4 - 4071 Shelbourne St Victoria, BC V8N 5Y1 CANADA",250-477-6112,250-477-6121
MEDICINE SHOPPE #268,"143 Second Ave W PO Box 418 Qualicum Beach, BC V9K 2R8 CANADA",250-752-6691,250-752-8941
MEDICINE SHOPPE #292,"Unit M41 - 4277 Kingsway Burnaby, BC V5H 3Z2 CANADA",604-435-5353,604-435-5358
MEDICINE SHOPPE #310,"11 - 3993 Chatham St Richmond, BC V7E 2Z6 CANADA",778-297-5777,778-297-5778
MEDICINE SHOPPE #312,"130 - 8171 Cook Rd Richmond, BC V6Y 3T8 CANADA",604-278-3828,604-278-3839
MEDICINE SHOPPE #325,"303 - 5800 Turner Rd Nanaimo, BC V9T 6J4 CANADA",250-585-0325,250-585-0327
MEDICINE SHOPPE #333,"107 - 3949 Maple Way Port Alberni, BC V9Y 0B2 CANADA",250-723-7270,250-723-7271
MEDICINE SHOPPE #350,"33 - 1150 Terminal Ave N Nanaimo, BC V9S 5L6 CANADA",250-591-4933,250-591-4935
MEDICINE SHOPPE #352,"2A - 1834 Cedar Rd Nanaimo, BC V9X 1H9 CANADA",250-323-8688,250-323-8689
MEDICINE SHOPPE #356,"D - 2388 McCallum Rd Abbotsford, BC V2S 3P4 CANADA",604-776-1000,604-776-1100
MEDICINE SHOPPE #361,"121 - 20353 64 Ave Langley, BC V2Y 1N5 CANADA",604-510-3140,604-510-3141
MEDICINE SHOPPE #369,"2943 10th Ave Port Alberni, BC V9Y 2N5 CANADA",250-723-9850,250-723-9820
MEDICINE SHOPPE #379,"111 - 4871 Joyce Ave Powell River, BC V8A 5P4 CANADA",604-489-5919,604-489-5920
MEDICINE SHOPPE #395,"100 - 3605 31 St Vernon, BC V1T 5J4 CANADA",778-475-1010,778-475-1019
MEDICINE SHOPPE #402,"3982 Hastings St Burnaby, BC V5C 6C1 CANADA",604-229-8353,604-229-7975
MEDICINE SHOPPE #409,"1146 - 1470 Prairie Ave Port Coquitlam, BC V3B 5M8 CANADA",604-554-0950,604-554-0953
MEDICINE SHOPPE #414,"1 - 2760 Cliffe Avenue Courtenay, BC V9N 2L6 CANADA",250-338-4790,250-338-4791
MEDICINE SHOPPE #415,"Unit 104 - 2806 Jacklin Road Victoria, BC V9B 5A4 CANADA",250-391-9367,250-391-9369
MEDICINE SHOPPE PHARMACY #169,"1782B Comox Ave Comox, BC V9M 3M8 CANADA",250-339-5050,250-339-5040
MEDICINE SHOPPE PHARMACY #240,"#303 - 15988 Fraser Hwy Surrey, BC V4N 0X8 CANADA",604-507-0970,604-507-0971
MEDICINE SHOPPE PHARMACY #254,"Pinetree Village 53 - 2991 Lougheed Hwy Coquitlam, BC V3B 6J6 CANADA",604-468-4711,604-468-4707
MEDICINE SHOPPE PHARMACY #259,"2441A Main St Westbank, BC V4T 1K5 CANADA",250-707-2952,250-707-2954
MEDICINE SHOPPE PHARMACY #281,"108 - 2210 Main St Penticton, BC V2A 5H8 CANADA",250-276-3876,250-276-3076
MEDICINE SHOPPE PHARMACY #321,"102A - 1100 Lawrence Ave Kelowna, BC V1Y 6M4 CANADA",250-763-5312,250-763-8289
MEDICINE SHOPPE PHARMACY #332,"A - 4186 Departure Bay Rd Nanaimo, BC V9T 4B7 CANADA",250-760-0073,250-760-0083
MEDICINE SHOPPE PHARMACY #373,"11919 224 St Maple Ridge, BC V2X 6B2 CANADA",604-380-1500,604-380-1600
MEDICINE SHOPPE PHARMACY #406,"100 - 847 Bruce Ave Nanaimo, BC V9R 4A1 CANADA",250-591-4555,250-591-4557
MEDIGLEN PHARMACY & COMPOUNDING,"102 - 1173 The High St Coquitlam, BC V3B 0B1 CANADA",778-285-8811,778-285-8812
MEDIS PHARMACY,"#6 - 2755 Lougheed Hwy Port Coquitlam, BC V3B 5Y9 CANADA",604-944-5544,604-944-5548
MEDISAVE PHARMACY #07,"#104 - 8056 King George Blvd Surrey, BC V3W 5B5 CANADA",604-599-5403,604-599-5404
MEDISAVE PHARMACY #3,"#2 - 8181 - 120A Street Surrey, BC V3W 3P2 CANADA",604-501-1114,604-501-1914
MEDISAVE PHARMACY #4,"Unit 12 - 6828 128 St Surrey, BC V3W 4C9 CANADA",604-501-7719,604-501-7759
MEDISAVE PHARMACY #6,"#125 - 8291 Ackroyd Rd Richmond, BC V6X 3K5 CANADA",604-232-0811,604-232-0851
MEDISYSTEM PHARMACY WEST LIMITED,"Unit 1110, Ground Floor 13560 Maycrest Way Richmond, BC V6V 2W9 CANADA",604-270-4590,604-270-4594
MEDLANDIA COMPOUNDING PHARMACY,"100 - 20528 Lougheed Hwy Maple Ridge, BC V2X 2P8 CANADA",604-465-3375,604-465-3378
MEDNOW PHARMACY,"4484 Main Street Vancouver, BC V5V 3R3 CANADA",604-876-6410,604-875-6808
MEDPURE NATURAL PHARMACY,"1531 Victoria St Prince George, BC V2L 2L4 CANADA",250-562-2266,250-562-2257
MEMORIAL COMPOUNDING PHARMACY,"699 Memorial Ave Box 280 Qualicum Beach, BC V9K 1S8 CANADA",250-752-9976,250-752-2499
METRO DRUGS,"202- 45610 Yale Rd Chilliwack, BC V2P 2N2 CANADA",604-703-0444,604-703-0515
METROCARE PHARMACY,"4649 Kingsway Burnaby, BC V5H 2B3 CANADA",604-568-1222,604-566-9213
MINORU PHARMACY,"#102 - 7380 Westminster Hwy Richmond, BC V6X 1A1 CANADA",604-270-2320,604-270-2327
MIRACLE PRESCRIPTIONS REMEDY'SRX,"1268 Marine Dr North Vancouver, BC V7P 1T2 CANADA",604-770-2030,604-770-2035
MJ'S NATURAL PHARMACY,"6255 Victoria Dr Vancouver, BC V5P 3X5 CANADA",604-323-1293,604-323-1294
MJ'S NATURAL PHARMACY #3,"Richmond Public Market 1130 - 8260 Westminster Hwy Richmond, BC V6X 3Y2 CANADA",604-232-1293,604-232-1296
MJ'S NATURAL PHARMACY NO. 2,"6689 Victoria Dr Vancouver, BC V5P 3Y2 CANADA",604-324-1293,604-324-1273
MONTROSE PHARMACY,"#104 - 2493 Montrose Ave Abbotsford, BC V2S 0L5 CANADA",604-621-0843,604-621-0844
MORGAN CREEK PHARMACY,"105A - 15252 32 Ave Surrey, BC V3Z 0R7 CANADA",604-538-6333,604-538-6387
MOUNT IDA PHARMACY,"200 Trans Canada Hwy SW PO Box 277 Salmon Arm, BC V1E 4N3 CANADA",250-804-0844,250-804-0899
MOUNT PLEASANT PHARMACY,"93 Kingsway Vancouver, BC V5T 3J1 CANADA",604-872-2039,604-872-2049
MOUNTAIN VIEW PHARMACY (PHARMACHOICE),"Unit B - 111 Dogwood St Campbell River, BC V9W 6B9 CANADA",250-914-2233,250-914-2234
MT. LEHMAN PHARMACY LTD.,"110 - 30495 Cardinal Ave Abbotsford, BC V2T 0A5 CANADA",604-856-7176,604-856-7178
MUNRO'S SORRENTO PRESCRIPTIONS,"Box 239 1250 Trans Canada Highway Sorrento, BC V0E 2W0 CANADA",250-675-4411,250-675-4422
MY PHARMACY,"304 - 2537 Beacon Ave Sidney, BC V8L 1Y3 CANADA",250-800-0187,250-984-0881
NAKUSP PHARMACHOICE,"P.O. Box 279 88 Broadway St Nakusp, BC V0G 1R0 CANADA",250-265-2228,250-265-2218
NANAIMO PHARMACY,"1299 Nanaimo St Vancouver, BC V5L 4T5 CANADA",604-251-1299,604-251-1280
NANOOSE PHARMACY,"PO Box 190 4 - 2451 Collins Cres Nanoose Bay, BC V9P 9J9 CANADA",250-468-9921,250-468-9621
NATURE'S COMPOUNDING PHARMACY,"PO Box 1680 102 - 9103 Glover Rd Langley, BC V1M 0E8 CANADA",604-888-2895,604-888-1862
NAZ'S PHARMACY #2,"113 - 12578 72nd Ave Surrey, BC V3W 2M6 CANADA",604-596-3241,604-597-3267
NAZ'S PHARMACY #3,"105 - 9385 120 St Delta, BC V4C 0B5 CANADA",604-585-1210,604-585-2601
NAZ'S PHARMACY #4,"101 - 12565 88 Ave Surrey, BC V3W 3J7 CANADA",604-543-8850,604-543-8857
NAZ'S PHARMACY NO. 5,"Unit 17 - 15300 105 Ave Surrey, BC V3R 6A7 CANADA",604-634-0303,604-634-0304
NAZ'S PRESCRIPTION PLUS PHARMACY,"6410 Main St. Vancouver, BC V5W 2V4 CANADA",604-325-3241,604-325-3276
NELSON CLINIC PHARMACY,"405 Hendryx Street Nelson, BC V1L 2A6 CANADA",250-352-3121,250-352-2389
NELSON REMEDY'SRX,"737 Baker St Nelson, BC V1L 4J5 CANADA",250-352-0022,250-352-0033
NESTER'S PHARMACY & WELLNESS - SQUAMISH,"630 -1200 Hunter Pl Squamish, BC V8B 0G8 CANADA",604-892-0226,604-892-0171
NESTER'S PHARMACY LTD.,"205-7015 Nesters Rd Whistler, BC V8E 0X1 CANADA",604-905-0429,604-905-0427
NESTER'S PHARMACY SFU,"9000 University High St Burnaby, BC V5A 0C1 CANADA",604-298-1566,604-298-1535
NEW LIFE PHARMACY,"463 Hastings St E Vancouver, BC V6A 1P5 CANADA",604-255-4900,604-255-4839
NEW WEST PHARMACHOICE,"25 - Eighth Ave New Westminster, BC V3L 1X6 CANADA",604-525-2474,604-525-6286
NEWGEN PHARMACHOICE,"#100 - 1945 McCallum Rd Abbotsford, BC V2S 3N2 CANADA",604-859-2351,604-859-1997
NEWPORT VILLAGE PHARMACY,"103 - 205 Newport Dr Port Moody, BC V3H 5C9 CANADA",604-461-0136,604-461-0137
NOLAN'S CLINIC PHARMACY,"2nd Floor 3207 30 Ave Vernon, BC V1T 2C6 CANADA",250-542-5866,250-542-2709
NOLAN'S PHARMASAVE DRUGS #222,"3101 - 30th Ave. Vernon, BC V1T 2C4 CANADA",250-542-4181,250-549-3391
NORDLYS PHARMACY,"102 - 1100 Alaska Ave Dawson Creek, BC V1G 4V8 CANADA",250-782-0601,250-782-0601
NORTH END PHARMACY REMEDY'SRX,"102 - 4710 31 St Vernon, BC V1T 5J9 CANADA",250-542-2265,250-542-2264
NORTH ISLAND PHARMACY,"1371A Cedar St Campbell River, BC V9W 2W6 CANADA",250-286-4522,250-286-4530
NORTH ROAD PHARMASAVE,"103 - 655 North Road Coquitlam, BC V3J 1P5 CANADA",604-937-5544,604-937-5554
NORTH SHORE PHARMACY,"#4 - 517 Tranquille Rd Kamloops, BC V2B 3H3 CANADA",250-376-9991,250-376-9922
NORTH WEST MARINE PHARMACY,"1877 Marine Dr North Vancouver, BC V7P 1V5 CANADA",604-982-0981,604-982-0903
NORTHMOUNT PHARMACY LTD.,"165 E 15th Street North Vancouver, BC V7L 2P7 CANADA",604-985-8241,604-985-1240
NORTHSHORE DRUGSTORE,"113 West 16th St North Vancouver, BC V7M 1T3 CANADA",604-770-3299,604-770-3298
NORTHVIEW PHARMACY,"120 - 1100 Lonsdale Ave North Vancouver, BC V7M 2H3 CANADA",604-904-9992,604-904-0222
OCEAN PHARMACY,"1880 Marine Drive West Vancouver, BC V7V 1J6 CANADA",604-922-1238,604-926-3908
OCEANSIDE PHARMACY,"105 - 2506 Beacon Ave Sidney, BC V8L 1Y2 CANADA",778-351-2111,778-351-2110
OH PHARMACY,"#100A - 504 Cottonwood Ave Coquitlam, BC V3J 2R5 CANADA",604-931-2396,604-939-8311
OKANAGAN PHARMACY,"24 - 5500 Clements Cres Peachland, BC V0H 1X5 CANADA",250-767-2911,250-767-2906
OKANAGAN RESIDENT PLUS PHARMACY,"120 - 3515 Spectrum Crt Kelowna, BC V1V 2Z1 CANADA",250-807-6725,250-807-6699
OLIVER PHARMACY,"105 - 291 Fairview Rd PO Box 1871 Oliver, BC V0H 1T0 CANADA",250-485-4007,250-485-4002
OMNICARE PHARMACY LTD.,"#130 - 1 East Cordova St Vancouver, BC V6A 4H3 CANADA",604-633-1289,604-633-1298
ORCHARD REMEDY'SRX,"152 - 1876 Cooper Rd Kelowna, BC V1Y 9N6 CANADA",236-420-2882,236-420-2881
OTTER CO-OP AT PARALLEL PHARMACY,"Unit 100 - 1888 North Parallel Rd. Abbotsford, BC V3G 2C6 CANADA",778-771-0410,778-771-0411
OTTER CO-OP PHARMACY,"3650 248 St Aldergrove, BC V4W 1X7 CANADA",604-607-6934,604-856-3101
OTTER CO-OP PHARMACY (MT. LEHMAN),"3270 Mt. Lehman Rd Abbotsford, BC V4X 2M9 CANADA",778-655-5170,778-655-5171
OUT REACH PHARMACY LTD.,"#250 - 55 Victoria Rd Nanaimo, BC V9R 5N9 CANADA",250-753-9606,250-753-9608
OVAL INTEGRATIVE PHARMACY,"Unit 160 - 6111 River Road Richmond, BC V7C 0A2 CANADA",604-838-9123,604-838-9123
OWL DRUGS,"199 East Hastings St. Vancouver, BC V6A 1N5 CANADA",604-681-3024,604-681-3048
OXFORD PHARMACY,"3190 - 1971 Lougheed Hwy Port Coquitlam, BC V3B 0K2 CANADA",604-945-9591,604-945-9592
P & A PHARMACY,"4336 Fraser St. Vancouver, BC V5V 4G3 CANADA",604-876-4424,604-876-8845
P.D.C. PHARMACY,"2370 United Blvd Coquitlam, BC V3K 6A3 CANADA",604-927-2620,604-941-0532
PACIFIC CARE PHARMACY,"2651 Kingsway Vancouver, BC V5R 5H4 CANADA",604-438-6200,604-438-6201
PACIFIC PHARMACY #1,"101 - 15122 72 Ave Surrey, BC V3S 2G2 CANADA",604-590-0399,604-590-0349
PACIFIC PHARMACY #2,"11944 88 Ave Delta, BC V4C 3C8 CANADA",778-578-6900,778-578-6901
PACIFIC PHARMACY #3,"101 - 8386 120 St Surrey, BC V3W 3N4 CANADA",604-503-5515,604-503-5516
PACIFIC PRESCRIPTIONS & MEDICAL SUPPLIES NO. 2,"#110 - 3001 Gordon Ave Coquitlam, BC V3C 2K7 CANADA",604-552-6941,604-552-6942
PARK PACIFIC PHARMACY,"Yaohan Centre #2260 - 3700 No. 3 Road Richmond, BC V6X 3X2 CANADA",604-273-9812,604-270-2228
PARKRIDGE PHARMACY & HEALTH CENTRE,"P.O. Box 33 #3 - 802 George St Enderby, BC V0E 1V0 CANADA",250-838-5866,250-838-5877
PARKSVILLE PHARMACY,"#1 - 383 Alberni Highway Parksville, BC V9P 1J9 CANADA",250-586-2625,250-586-2626
PEACE PHARMACY,"9840 101 Ave Fort St. John, BC V1J 2B2 CANADA",250-785-1140,250-785-1145
PEACHLAND PHARMACY,"5848A Beach Ave Peachland, BC V0H 1X7 CANADA",250-767-2611,250-767-3477
PEERCONNECT PHARMACY,"8086 Park Road Richmond, BC V6Y 1T1 CANADA",604-207-2222,604-207-6666
PENDER ISLAND PHARMACY,"Box 134, R.R. #1 #10 - 4605 Bedwell Harbour Road Pender Island, BC V0N 2M0 CANADA",250-629-6555,250-629-6533
PENINSULA IDA PHARMACY,"2 - 2379 Bevan Avenue Sidney, BC V8L4M9 CANADA",250-656-0882,250-656-0822
